Eureka,MT,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Wellington,TX,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Prague,OK,"('99.37', 'High')","('75.51', 'High')","('74.65', 'High')","('80.67', 'Very High')","('50.70', 'Low')","('17.03', 'Very High')","('31.86', 'Low')","('33.35', 'Low')","('173.98', 'Very High')"
Georgetown,PA,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Columbus,MT,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Jonesboro,IL,"('?', '')","('55.08', 'Moderate')","('90.74', 'Very High')","('81.79', 'Very High')","('?', '')","('2.11', 'Very Low')","('17.00', 'Very Low')","('58.62', 'Moderate')","('?', '')"
Hamilton,GA,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Hamilton,MO,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Bristol,IN,"('121.82', 'Very High')","('57.32', 'Moderate')","('72.44', 'High')","('88.51', 'Very High')","('66.05', 'Moderate')","('9.93', 'Moderate')","('31.15', 'Low')","('46.46', 'Moderate')","('172.78', 'Very High')"
Malta,MT,"('84.83', 'Moderate')","('63.76', 'High')","('55.10', 'Moderate')","('97.44', 'Very High')","('57.37', 'Low')","('12.44', 'High')","('30.75', 'Low')","('74.23', 'High')","('137.29', 'Moderate')"
Manchester,OH,"('114.52', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.53', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.03', 'High')"
Milan,MO,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
Antwerp,OH,"('120.29', 'Very High')","('60.08', 'High')","('79.77', 'High')","('85.42', 'Very High')","('65.89', 'Moderate')","('6.91', 'Low')","('37.00', 'Moderate')","('58.92', 'Moderate')","('167.26', 'Very High')"
Warsaw,KY,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Charlotte,TN,"('149.24', 'Very High')","('53.48', 'Moderate')","('69.21', 'High')","('84.05', 'Very High')","('68.11', 'Moderate')","('3.81', 'Very Low')","('35.85', 'Moderate')","('35.26', 'Low')","('190.08', 'Very High')"
New Plymouth,ID,"('?', '')","('56.29', 'Moderate')","('73.33', 'High')","('?', '')","('?', '')","('6.11', 'Low')","('15.67', 'Very Low')","('8.97', 'Very Low')","('?', '')"
Memphis,MO,"('153.14', 'Very High')","('22.03', 'Low')","('48.23', 'Moderate')","('84.42', 'Very High')","('61.45', 'Moderate')","('2.07', 'Very Low')","('23.39', 'Very Low')","('47.34', 'Moderate')","('168.23', 'Very High')"
Hamilton,IN,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Victoria,VA,"('96.60', 'High')","('58.29', 'Moderate')","('65.74', 'High')","('92.52', 'Very High')","('65.68', 'Moderate')","('10.62', 'Moderate')","('32.36', 'Low')","('21.97', 'Low')","('176.90', 'Very High')"
Moscow,PA,"('91.14', 'High')","('64.63', 'High')","('67.50', 'High')","('55.83', 'Moderate')","('43.55', 'Low')","('17.81', 'Very High')","('50.31', 'High')","('54.97', 'Moderate')","('130.42', 'Moderate')"
Buffalo,TX,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Leon,IA,"('?', '')","('29.59', 'Low')","('73.15', 'High')","('37.94', 'Moderate')","('?', '')","('3.65', 'Very Low')","('35.75', 'Moderate')","('57.45', 'Moderate')","('?', '')"
Lisbon,IA,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Jackson,SC,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Milan,IN,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
Georgetown,CT,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Atlanta,IL,"('182.45', 'Very High')","('35.35', 'Low')","('66.97', 'High')","('89.73', 'Very High')","('71.10', 'Moderate')","('2.34', 'Very Low')","('41.37', 'High')","('45.04', 'Moderate')","('187.18', 'Very High')"
Freeport,PA,"('?', '')","('87.50', 'Very High')","('30.56', 'Low')","('80.78', 'Very High')","('?', '')","('?', '')","('12.50', 'Very Low')","('13.79', 'Very Low')","('?', '')"
Oakland,PA,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
San Antonio,PR,"('165.53', 'Very High')","('51.94', 'Moderate')","('68.33', 'High')","('80.58', 'Very High')","('59.09', 'Low')","('3.92', 'Very Low')","('31.84', 'Low')","('43.86', 'Moderate')","('191.39', 'Very High')"
London,CA,"('105.18', 'High')","('44.71', 'Moderate')","('69.58', 'High')","('88.25', 'Very High')","('81.97', 'High')","('19.86', 'Very High')","('44.77', 'High')","('58.05', 'Moderate')","('132.52', 'Moderate')"
Houston,AK,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Cleveland,WI,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Henderson,LA,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Rome,IL,"('87.35', 'High')","('51.89', 'Moderate')","('63.75', 'High')","('93.70', 'Very High')","('56.26', 'Low')","('14.47', 'High')","('36.29', 'Moderate')","('51.33', 'Moderate')","('145.16', 'High')"
Oakland,MO,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Malaga,NJ,"('92.61', 'High')","('69.53', 'High')","('70.76', 'High')","('96.98', 'Very High')","('45.78', 'Low')","('13.03', 'High')","('25.63', 'Very Low')","('33.86', 'Low')","('179.45', 'Very High')"
Milan,OH,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
Oakland,NE,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Jonesboro,IN,"('?', '')","('55.08', 'Moderate')","('90.74', 'Very High')","('81.79', 'Very High')","('?', '')","('2.11', 'Very Low')","('17.00', 'Very Low')","('58.62', 'Moderate')","('?', '')"
Bismarck,MO,"('?', '')","('75.39', 'High')","('75.00', 'High')","('31.10', 'Moderate')","('?', '')","('2.68', 'Very Low')","('13.50', 'Very Low')","('25.34', 'Low')","('?', '')"
Wellington,UT,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Warsaw,IL,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Cambridge,WI,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Malta,IL,"('84.83', 'Moderate')","('63.76', 'High')","('55.10', 'Moderate')","('97.44', 'Very High')","('57.37', 'Low')","('12.44', 'High')","('30.75', 'Low')","('74.23', 'High')","('137.29', 'Moderate')"
Madison,MN,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Oakland,IA,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Como,MS,"('88.19', 'High')","('64.60', 'High')","('58.95', 'Moderate')","('84.60', 'Very High')","('65.40', 'Moderate')","('8.12', 'Moderate')","('28.57', 'Low')","('46.82', 'Moderate')","('159.20', 'High')"
Miami,AZ,"('108.44', 'High')","('47.27', 'Moderate')","('63.57', 'High')","('85.69', 'Very High')","('72.81', 'High')","('6.64', 'Low')","('42.94', 'High')","('39.14', 'Low')","('159.52', 'High')"
Nashville,IN,"('150.15', 'Very High')","('50.18', 'Moderate')","('62.07', 'High')","('83.02', 'Very High')","('67.25', 'Moderate')","('3.66', 'Very Low')","('38.50', 'Moderate')","('37.39', 'Low')","('183.09', 'Very High')"
Nashville,MI,"('150.15', 'Very High')","('50.18', 'Moderate')","('62.07', 'High')","('83.02', 'Very High')","('67.25', 'Moderate')","('3.66', 'Very Low')","('38.50', 'Moderate')","('37.39', 'Low')","('183.09', 'Very High')"
Cleveland,AL,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
San Antonio,FL,"('165.53', 'Very High')","('51.94', 'Moderate')","('68.33', 'High')","('80.58', 'Very High')","('59.09', 'Low')","('3.92', 'Very Low')","('31.84', 'Low')","('43.86', 'Moderate')","('191.39', 'Very High')"
Halifax,VA,"('104.35', 'High')","('59.06', 'Moderate')","('65.17', 'High')","('58.99', 'Moderate')","('62.02', 'Moderate')","('8.90', 'Moderate')","('31.38', 'Low')","('24.28', 'Low')","('170.03', 'Very High')"
Naples,TX,"('69.25', 'Moderate')","('37.08', 'Low')","('58.98', 'Moderate')","('95.76', 'Very High')","('55.53', 'Low')","('13.89', 'High')","('44.72', 'High')","('78.61', 'High')","('107.55', 'Low')"
Richmond,MN,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Paris,MO,"('114.57', 'Very High')","('41.95', 'Moderate')","('76.93', 'High')","('88.39', 'Very High')","('74.19', 'High')","('17.08', 'Very High')","('41.23', 'High')","('63.77', 'High')","('139.42', 'Moderate')"
Rapid City,MI,"('173.97', 'Very High')","('53.12', 'Moderate')","('56.30', 'Moderate')","('68.10', 'High')","('57.28', 'Low')","('3.37', 'Very Low')","('19.17', 'Very Low')","('18.88', 'Very Low')","('210.10', 'Very High')"
Oakland,PA,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Boston,GA,"('141.76', 'Very High')","('60.10', 'High')","('72.20', 'High')","('71.73', 'High')","('82.80', 'High')","('7.23', 'Low')","('44.42', 'High')","('30.02', 'Low')","('181.81', 'Very High')"
Douglas,MI,"('122.28', 'Very High')","('81.43', 'Very High')","('69.31', 'High')","('91.32', 'Very High')","('67.77', 'Moderate')","('5.33', 'Low')","('11.25', 'Very Low')","('15.42', 'Very Low')","('219.79', 'Very High')"
Phoenix,IL,"('159.32', 'Very High')","('46.94', 'Moderate')","('65.93', 'High')","('53.76', 'Moderate')","('66.11', 'Moderate')","('4.09', 'Very Low')","('32.74', 'Low')","('57.70', 'Moderate')","('165.96', 'Very High')"
Geneva,IN,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Tripoli,IA,"('47.35', 'Low')","('35.09', 'Low')","('41.82', 'Moderate')","('96.54', 'Very High')","('18.91', 'Very Low')","('13.25', 'High')","('28.36', 'Low')","('57.17', 'Moderate')","('117.95', 'Low')"
Glasgow,VA,"('125.05', 'Very High')","('54.21', 'Moderate')","('78.71', 'High')","('84.78', 'Very High')","('65.62', 'Moderate')","('5.50', 'Low')","('32.05', 'Low')","('33.74', 'Low')","('186.29', 'Very High')"
Bristol,FL,"('121.82', 'Very High')","('57.32', 'Moderate')","('72.44', 'High')","('88.51', 'Very High')","('66.05', 'Moderate')","('9.93', 'Moderate')","('31.15', 'Low')","('46.46', 'Moderate')","('172.78', 'Very High')"
Saint John,KS,"('?', '')","('57.10', 'Moderate')","('71.80', 'High')","('43.05', 'Moderate')","('?', '')","('?', '')","('19.57', 'Very Low')","('69.69', 'High')","('?', '')"
Buffalo,OK,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Oakland,OR,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Buffalo,SC,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Genoa,NV,"('87.40', 'High')","('54.87', 'Moderate')","('66.82', 'High')","('95.00', 'Very High')","('60.89', 'Moderate')","('7.27', 'Low')","('33.65', 'Low')","('51.13', 'Moderate')","('156.51', 'High')"
Houston,PA,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Florence,TX,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Victoria,MS,"('96.60', 'High')","('58.29', 'Moderate')","('65.74', 'High')","('92.52', 'Very High')","('65.68', 'Moderate')","('10.62', 'Moderate')","('32.36', 'Low')","('21.97', 'Low')","('176.90', 'Very High')"
Washington,KS,"('155.26', 'Very High')","('39.83', 'Low')","('70.41', 'High')","('81.62', 'Very High')","('80.43', 'High')","('5.77', 'Low')","('41.16', 'High')","('42.10', 'Moderate')","('174.93', 'Very High')"
Medford,MN,"('?', '')","('44.74', 'Moderate')","('70.00', 'High')","('80.48', 'Very High')","('?', '')","('3.97', 'Very Low')","('28.80', 'Low')","('34.41', 'Low')","('?', '')"
Omaha,TX,"('149.73', 'Very High')","('54.28', 'Moderate')","('77.09', 'High')","('59.79', 'Moderate')","('65.47', 'Moderate')","('2.30', 'Very Low')","('19.11', 'Very Low')","('33.02', 'Low')","('197.38', 'Very High')"
London,AR,"('105.18', 'High')","('44.71', 'Moderate')","('69.58', 'High')","('88.25', 'Very High')","('81.97', 'High')","('19.86', 'Very High')","('44.77', 'High')","('58.05', 'Moderate')","('132.52', 'Moderate')"
Burlington,ND,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Columbus,NC,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Athens,WV,"('61.95', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.32', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.99', 'Moderate')"
Reno,OH,"('155.18', 'Very High')","('53.74', 'Moderate')","('62.54', 'High')","('62.28', 'High')","('68.42', 'Moderate')","('4.10', 'Very Low')","('23.32', 'Very Low')","('29.80', 'Low')","('192.25', 'Very High')"
Douglas,AL,"('122.28', 'Very High')","('81.43', 'Very High')","('69.31', 'High')","('91.32', 'Very High')","('67.77', 'Moderate')","('5.33', 'Low')","('11.25', 'Very Low')","('15.42', 'Very Low')","('219.79', 'Very High')"
Athens,MI,"('61.95', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.32', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.99', 'Moderate')"
Columbus,NM,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Alexandria,TN,"('18.94', 'Very Low')","('54.53', 'Moderate')","('45.34', 'Moderate')","('95.50', 'Very High')","('18.89', 'Very Low')","('20.42', 'Very High')","('44.28', 'High')","('73.48', 'High')","('91.38', 'Very Low')"
Berlin,OH,"('127.65', 'Very High')","('55.30', 'Moderate')","('67.24', 'High')","('83.35', 'Very High')","('65.78', 'Moderate')","('11.49', 'Moderate')","('33.48', 'Low')","('38.62', 'Low')","('172.83', 'Very High')"
George,WA,"('?', '')","('47.85', 'Moderate')","('75.43', 'High')","('98.05', 'Very High')","('?', '')","('3.52', 'Very Low')","('16.50', 'Very Low')","('8.13', 'Very Low')","('?', '')"
Washington,WV,"('155.26', 'Very High')","('39.83', 'Low')","('70.41', 'High')","('81.62', 'Very High')","('80.43', 'High')","('5.77', 'Low')","('41.16', 'High')","('42.10', 'Moderate')","('174.93', 'Very High')"
Buffalo,WV,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Charlotte,TX,"('149.24', 'Very High')","('53.48', 'Moderate')","('69.21', 'High')","('84.05', 'Very High')","('68.11', 'Moderate')","('3.81', 'Very Low')","('35.85', 'Moderate')","('35.26', 'Low')","('190.08', 'Very High')"
Memphis,MI,"('153.14', 'Very High')","('22.03', 'Low')","('48.23', 'Moderate')","('84.42', 'Very High')","('61.45', 'Moderate')","('2.07', 'Very Low')","('23.39', 'Very Low')","('47.34', 'Moderate')","('168.23', 'Very High')"
Raleigh,MS,"('161.59', 'Very High')","('60.46', 'High')","('66.00', 'High')","('83.88', 'Very High')","('66.32', 'Moderate')","('4.53', 'Very Low')","('38.28', 'Moderate')","('36.37', 'Low')","('194.67', 'Very High')"
Buffalo,IA,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Georgetown,CO,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Oakland,OK,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Little Rock,MN,"('177.30', 'Very High')","('39.94', 'Low')","('66.67', 'High')","('83.82', 'Very High')","('58.62', 'Low')","('2.98', 'Very Low')","('28.10', 'Low')","('25.69', 'Low')","('205.48', 'Very High')"
Glasgow,MO,"('125.05', 'Very High')","('54.21', 'Moderate')","('78.71', 'High')","('84.78', 'Very High')","('65.62', 'Moderate')","('5.50', 'Low')","('32.05', 'Low')","('33.74', 'Low')","('186.29', 'Very High')"
Cleveland,NC,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
George,IA,"('?', '')","('47.85', 'Moderate')","('75.43', 'High')","('98.05', 'Very High')","('?', '')","('3.52', 'Very Low')","('16.50', 'Very Low')","('8.13', 'Very Low')","('?', '')"
Cambridge,NE,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Hamburg,IA,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Cologne,NJ,"('124.80', 'Very High')","('55.72', 'Moderate')","('72.77', 'High')","('84.85', 'Very High')","('66.84', 'Moderate')","('10.18', 'Moderate')","('37.00', 'Moderate')","('38.83', 'Low')","('173.92', 'Very High')"
Medford,OK,"('?', '')","('44.74', 'Moderate')","('70.00', 'High')","('80.48', 'Very High')","('?', '')","('3.97', 'Very Low')","('28.80', 'Low')","('34.41', 'Low')","('?', '')"
Genoa,AR,"('87.40', 'High')","('54.87', 'Moderate')","('66.82', 'High')","('95.00', 'Very High')","('60.89', 'Moderate')","('7.27', 'Low')","('33.65', 'Low')","('51.13', 'Moderate')","('156.51', 'High')"
Athens,WI,"('61.95', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.32', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.99', 'Moderate')"
Victoria,KS,"('96.60', 'High')","('58.29', 'Moderate')","('65.74', 'High')","('92.52', 'Very High')","('65.68', 'Moderate')","('10.62', 'Moderate')","('32.36', 'Low')","('21.97', 'Low')","('176.90', 'Very High')"
Florence,MT,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Queenstown,MD,"('111.64', 'Very High')","('82.04', 'Very High')","('72.22', 'High')","('?', '')","('69.91', 'Moderate')","('8.30', 'Moderate')","('15.00', 'Very Low')","('12.07', 'Very Low')","('?', '')"
Dublin,IN,"('117.86', 'Very High')","('46.32', 'Moderate')","('51.52', 'Moderate')","('85.89', 'Very High')","('71.78', 'Moderate')","('8.74', 'Moderate')","('40.64', 'Moderate')","('41.79', 'Moderate')","('155.45', 'High')"
Cleveland,MO,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Oakland,IL,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Cambridge,IA,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Eureka,SD,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Madison,KS,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Eureka,UT,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Vienna,NJ,"('117.81', 'Very High')","('70.53', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.48', 'Very High')"
Henderson,MN,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Memphis,IN,"('153.14', 'Very High')","('22.03', 'Low')","('48.23', 'Moderate')","('84.42', 'Very High')","('61.45', 'Moderate')","('2.07', 'Very Low')","('23.39', 'Very Low')","('47.34', 'Moderate')","('168.23', 'Very High')"
Henderson,NE,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Lawton,IA,"('?', '')","('12.45', 'Very Low')","('59.72', 'Moderate')","('68.88', 'High')","('?', '')","('1.91', 'Very Low')","('15.00', 'Very Low')","('27.59', 'Low')","('?', '')"
Oakland,SC,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Billings,MO,"('?', '')","('51.37', 'Moderate')","('66.67', 'High')","('55.68', 'Moderate')","('?', '')","('2.83', 'Very Low')","('15.75', 'Very Low')","('33.74', 'Low')","('?', '')"
Houston,MN,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
